emp_no,first_name,last_name,title,from_date,salary
14600,Jayson,Cairo,Senior Staff,1988-10-24,41352
479690,Breannda,Fandrianto,Senior Staff,1996-11-05,40000
448250,Susumu,Teitelbaum,Senior Staff,1994-08-13,72138
479881,Odysseas,Kavvadias,Senior Staff,1990-08-16,51839
268880,Mary,Strooper,Senior Staff,1992-04-14,40000
269269,Leucio,Buchter,Senior Staff,1993-04-04,83377
269270,Manohar,Melton,Senior Staff,1991-04-16,69219
269271,Boaz,Zizka,Senior Staff,1992-08-04,71177
34215,Otilia,Pietrzykowski,Senior Staff,1993-02-14,75410
479885,Sariel,Schade,Senior Staff,1998-04-20,71827
34203,Pragnesh,Tramer,Senior Staff,1985-09-07,41793
448287,Neven,Wynblatt,Senior Staff,1995-05-10,72582
448297,Nahum,Ghelli,Senior Staff,1994-10-05,63726
269330,Mooi,Lichtner,Senior Staff,1999-08-18,48273
479894,Ipke,Gonthier,Senior Staff,1997-04-10,75956
34158,Mohammed,Syrotiuk,Senior Staff,1998-03-29,60792
448313,Chinhyun,Carrere,Senior Staff,1994-09-17,59174
20636,Hsiangchu,Collavizza,Senior Staff,1998-01-21,40000
448328,Dipayan,Kavraki,Senior Staff,1985-05-10,40000
20621,Arumugam,Navazio,Senior Staff,1992-03-29,66479
20606,Marjo,Speer,Senior Staff,1993-05-09,40000
448362,Denis,Erol,Senior Staff,1992-06-03,58693
269661,Arve,Syang,Senior Staff,1995-12-04,43060
269662,Shih,Benantar,Senior Staff,1995-07-10,49429
34150,Leen,Miculan,Senior Staff,1997-06-25,71615
448365,Domenico,Bernatsky,Senior Staff,1992-10-20,40000
479937,Rimli,Kroft,Senior Staff,1996-04-26,51763
269686,Hidde,Rosay,Senior Staff,1992-12-04,40000
269697,Candido,Weisert,Senior Staff,1998-04-03,90215
269705,Kensyu,Soloway,Senior Staff,1993-04-08,62003
269706,Berni,Wissmann,Senior Staff,1994-11-13,65444
479945,Jeong,Paciorek,Senior Staff,1993-12-04,55272
448394,Parke,Atchley,Senior Staff,1992-05-20,53463
479958,Uta,Schmezko,Senior Staff,1994-11-03,51035
491003,Tzvetan,Krichel,Senior Staff,1992-11-20,63629
20558,Toong,Panangaden,Senior Staff,2002-07-07,40000
269776,Achilleas,Pelc,Senior Staff,2000-09-02,56149
14522,Chuanyi,Ranta,Senior Staff,1990-01-14,40000
269802,Gregory,Tiemann,Senior Staff,2002-02-18,63368
448681,Fayez,Gini,Senior Staff,1986-12-19,65801
448692,Sukumar,Weisert,Senior Staff,1993-09-15,62171
480020,Prodip,Gips,Senior Staff,1999-02-09,40000
270026,Moss,Ghalwash,Senior Staff,1994-05-30,57683
448707,Laurentiu,Basart,Senior Staff,1994-06-25,78364
270039,Minghong,Ecklund,Senior Staff,1996-05-22,80406
12501,Morrie,Matheson,Senior Staff,1986-06-05,76082
480042,Rildo,Brodie,Senior Staff,1993-01-18,40000
480043,Franziska,Chiola,Senior Staff,1992-04-13,47567
480044,Sudhanshu,Jording,Senior Staff,1990-08-05,53868
448762,Hirochika,Lakshmanan,Senior Staff,1993-07-04,40000
491020,Xianlong,Chartres,Senior Staff,1994-01-05,40000
270109,Mara,Fujisaki,Senior Staff,1996-02-13,40000
270121,Kaijung,Ritcey,Senior Staff,1996-12-09,40000
270130,Kayoko,Ashish,Senior Staff,1999-08-07,74776
270142,Xuejun,DuBourdieux,Senior Staff,1995-05-11,48005
495961,Piyawadee,Imataki,Senior Staff,2000-03-19,40000
270149,Zhanqiu,Busillo,Senior Staff,1992-03-01,40000
491025,Garnik,Kroon,Senior Staff,1993-02-28,79835
270151,Christoph,Chiodo,Senior Staff,1989-10-28,73326
14516,Kristian,Underwood,Senior Staff,1989-04-08,73262
34075,Chaosheng,Peternell,Senior Staff,1999-12-20,55343
270371,Moon,Capobianchi,Senior Staff,1996-07-07,80759
448795,Jolita,Brlek,Senior Staff,1992-10-01,53927
448799,Shahab,Socorro,Senior Staff,1990-12-16,59687
270438,King,Whitcomb,Senior Staff,1991-06-10,62675
449013,Xiping,Collette,Senior Staff,2000-06-06,82660
449023,Jinpo,Kuhnemann,Senior Staff,1992-11-07,97470
270486,Randy,Schwabacher,Senior Staff,1994-09-05,54507
34052,Bojan,Decaestecker,Senior Staff,2001-07-06,54251
270496,Kolar,Peak,Senior Staff,1992-05-27,75637
449026,Geoff,Nergos,Senior Staff,1990-10-22,40000
270527,Hinrich,Strandh,Senior Staff,1990-05-31,60968
491028,Deniz,Kaltofen,Senior Staff,1988-03-25,90179
270735,Yucai,Beausoleil,Senior Staff,1996-07-23,59308
449058,Tsutomu,Coney,Senior Staff,1986-02-21,58137
270765,Stafford,Flanders,Senior Staff,1997-07-24,54482
449060,Erzsebet,Kroon,Senior Staff,1994-04-18,59086
270784,Piyush,Docker,Senior Staff,1995-01-07,53925
270795,Domenico,Diderrich,Senior Staff,2001-04-26,101061
270810,Gonzalo,Braccini,Senior Staff,1995-11-08,56560
270822,Kwun,Rodier,Senior Staff,2001-08-21,40515
270838,Yurij,Jiang,Senior Staff,1999-04-24,78228
270842,Masasuke,Birke,Senior Staff,1998-12-03,69348
480283,Elvia,Barreiro,Senior Staff,1999-12-27,81319
270877,Sariel,Iwayama,Senior Staff,1993-04-24,60867
449077,Cathie,Molenaar,Senior Staff,1992-12-03,87337
271103,Berry,Shigei,Senior Staff,1988-03-13,40000
33852,Marek,Prochazka,Senior Staff,1996-06-12,74269
271124,Shooichi,Jarecki,Senior Staff,1998-09-05,40000
271135,Chinho,Brattka,Senior Staff,1997-06-26,40000
271145,Stella,Shackel,Senior Staff,1987-07-20,70166
491035,Macha,Delgrande,Senior Staff,1994-09-01,40000
271179,Jaewoo,Murrill,Senior Staff,1997-12-09,90327
33812,Patricio,Basawa,Senior Staff,1991-07-12,73574
449115,Kellyn,Levasseur,Senior Staff,1993-02-04,51412
480317,Suebskul,Passafiume,Senior Staff,1993-10-05,40000
271234,Naftali,Gluchowski,Senior Staff,1985-12-21,40000
449117,Fumitake,Genin,Senior Staff,1993-04-28,76181
271271,Yurii,Seghrouchni,Senior Staff,1992-10-17,64955
10340,Djelloul,Laventhal,Senior Staff,1993-03-30,68132
271282,Kamran,Siochi,Senior Staff,1992-07-14,75636
480320,Djenana,Eugenio,Senior Staff,1996-10-09,84296
271480,Arumugam,Cooley,Senior Staff,1996-12-04,45121
271491,Fen,Snedden,Senior Staff,1992-07-06,59543
20548,Edwin,Bugrara,Senior Staff,1992-09-09,47132
271504,Olivera,Clemencon,Senior Staff,1994-12-05,52688
491065,Berry,Huhdanpaa,Senior Staff,1994-09-04,40000
11148,Zhanqiu,Botman,Senior Staff,1997-02-08,56344
271545,Temple,Negoita,Senior Staff,1994-04-26,79212
271549,Bartek,Schauser,Senior Staff,2000-02-11,51148
271550,Mats,Menhardt,Senior Staff,1997-07-25,75106
271560,Mohan,Papastamatiou,Senior Staff,1999-07-09,63670
33800,Peternela,Bottner,Senior Staff,1994-03-13,40000
271576,Kirk,Marquardt,Senior Staff,1994-03-03,62563
33799,Kellie,Doering,Senior Staff,1993-10-07,40000
271603,Szabolcs,Carrere,Senior Staff,2002-05-12,40000
449386,Kwan,Montemayor,Senior Staff,1991-03-08,77775
491074,Kien,Baar,Senior Staff,1990-05-29,67630
449400,Jouko,Gluchowski,Senior Staff,1991-04-20,44593
20325,Katsuyuki,England,Senior Staff,1996-06-14,69040
449436,Hitofumi,Paciorek,Senior Staff,2001-09-01,52078
272032,Ronghao,Zschoche,Senior Staff,1993-12-11,40000
272085,Arie,Swen,Senior Staff,1993-04-22,50027
20316,Kellie,Krybus,Senior Staff,1999-03-29,40000
498196,Eckart,Suppi,Senior Staff,1992-04-20,69007
272094,Uli,Mamelak,Senior Staff,1995-05-26,71222
272096,Geoffrey,Veevers,Senior Staff,1985-05-04,40000
272109,Kellyn,Famili,Senior Staff,2000-10-16,54351
480350,Zijian,Kalloufi,Senior Staff,1998-11-02,72913
449487,Yonghong,Codenie,Senior Staff,1996-10-30,62755
272123,Sibyl,Warwick,Senior Staff,1994-07-05,40000
449489,Naftaly,Hertweck,Senior Staff,1995-12-30,84890
449491,Chinho,Farrel,Senior Staff,1987-07-18,50985
272188,Vasilii,Luck,Senior Staff,2000-06-19,116019
272203,Somnath,Pardalos,Senior Staff,1994-07-04,40000
272406,Ger,Zucker,Senior Staff,1995-12-22,40000
272409,Tomoyuki,Sudbeck,Senior Staff,1993-02-25,45272
272418,Golgen,Versino,Senior Staff,1992-03-20,64812
272419,Masanao,Kuhnemann,Senior Staff,1991-06-09,61273
480353,Weiyi,Vural,Senior Staff,1993-08-19,41583
272438,Tonia,Litecky,Senior Staff,1995-06-23,72757
272446,Yonghong,Molenkamp,Senior Staff,1993-02-11,40000
480355,Taisook,Nooteboom,Senior Staff,1995-05-31,40000
480366,Chikara,Eiter,Senior Staff,1996-08-27,83998
449507,Teruyuki,Back,Senior Staff,2000-09-25,71498
449518,Berni,Krupka,Senior Staff,1997-02-14,40000
272541,Arie,Bade,Senior Staff,1998-11-25,55393
449520,Navid,Mansanne,Senior Staff,2002-05-26,40000
272544,Yefim,Malinowski,Senior Staff,1990-07-13,87832
272545,Kasturi,Rando,Senior Staff,2000-12-19,40000
33784,Alenka,Mandelberg,Senior Staff,1991-12-26,40000
272566,Tonia,Kavraki,Senior Staff,1990-08-25,51857
480369,Bluma,Desikan,Senior Staff,1993-10-07,40000
480376,Akhilish,Kieras,Senior Staff,1994-11-02,80095
480416,Armond,Toyoshima,Senior Staff,1992-12-23,72693
449530,Moni,Lamba,Senior Staff,2000-06-04,40000
272816,Gita,Litvinov,Senior Staff,1991-01-17,71392
272825,Kensyu,Bahl,Senior Staff,2001-07-02,78597
20305,Gou,Birnbaum,Senior Staff,1988-10-11,106332
33768,Karoline,Fontan,Senior Staff,1996-08-23,40000
272833,Goo,Maierhofer,Senior Staff,1997-08-05,53415
272848,Kazuhira,Silva,Senior Staff,1990-03-07,70300
272855,Rosalyn,Ecklund,Senior Staff,1993-07-18,74210
20266,Ekawit,Kakkad,Senior Staff,1988-08-14,85168
480432,Domenick,Akiyama,Senior Staff,1998-03-19,40000
491099,Jovan,Iacovou,Senior Staff,1995-11-17,97289
272876,Aamer,Standera,Senior Staff,1991-12-30,40000
33743,Bodh,Junet,Senior Staff,1997-05-17,40000
33727,Uno,Highland,Senior Staff,2001-09-14,66611
272897,Gila,Erde,Senior Staff,1986-12-08,40000
272902,Junsik,Shumilov,Senior Staff,1991-09-15,40000
449928,Muzhong,Malinowski,Senior Staff,1991-05-28,43273
272930,Sasan,Hoogerwoord,Senior Staff,1998-12-05,63077
272943,Temple,Gewali,Senior Staff,1993-02-19,81125
480825,Georgy,Rosaz,Senior Staff,1996-11-10,62762
272947,Kirk,Basawa,Senior Staff,1988-07-24,66630
273136,Itzchak,Sidje,Senior Staff,1994-09-13,56525
273138,Mizuhito,Rebaine,Senior Staff,1994-01-19,56094
273157,Maik,Valtorta,Senior Staff,1994-04-10,40000
20222,Baziley,Rettelbach,Senior Staff,1997-04-03,48534
449957,Gen,Marrevee,Senior Staff,1991-04-11,61058
480828,Bernt,Dayang,Senior Staff,1993-11-05,50992
273213,Masako,Sommen,Senior Staff,1985-05-06,40691
273225,Jeong,Zolotykh,Senior Staff,1994-11-16,42984
33702,Selwyn,Nannarelli,Senior Staff,1996-02-08,42705
273240,Cordelia,Brendel,Senior Staff,1988-10-16,40000
273255,Neven,Haumacher,Senior Staff,2001-06-14,40000
449965,Gaetan,Gilg,Senior Staff,1991-03-05,62933
273277,Renny,Douceur,Senior Staff,1996-12-28,82871
33698,Mohan,Dalton,Senior Staff,1995-07-03,80844
273532,Sivanarayana,Bonifati,Senior Staff,1997-12-22,77316
491117,Makato,Liedekerke,Senior Staff,1998-02-26,61258
480851,Mani,Christ,Senior Staff,1995-08-16,40000
273568,Mizuhito,Kilgore,Senior Staff,1995-09-16,70246
273575,Neelam,Colorni,Senior Staff,1988-12-02,46574
450038,Godehard,Gecsei,Senior Staff,1992-05-24,40000
450039,Anyuan,Lunt,Senior Staff,1994-06-22,60546
480859,Stabislas,Morton,Senior Staff,1985-10-10,55029
273617,Theron,Nyanchama,Senior Staff,1999-10-18,76704
33477,Shietung,Ventosa,Senior Staff,1994-08-23,42703
273658,Jaana,Lipner,Senior Staff,1996-11-27,74405
273659,Toshimo,Smailagic,Senior Staff,1986-03-26,66263
273663,Bartek,Ananiadou,Senior Staff,1995-04-29,88441
273678,Gro,Cronau,Senior Staff,1985-07-24,40000
33423,Jinpo,Koblick,Senior Staff,1993-06-14,61001
273894,Shalesh,Giaccio,Senior Staff,1988-05-18,79985
450078,Ranan,Itzigehl,Senior Staff,1992-10-31,40973
273918,Mario,Samarati,Senior Staff,1994-10-06,55037
273925,Bilhanan,Cheshire,Senior Staff,1991-10-20,53991
273933,Sreenivas,Parfitt,Senior Staff,1992-10-16,92626
450095,Kolar,Cheshire,Senior Staff,1991-10-12,55083
450287,Christophe,Kinley,Senior Staff,1992-11-11,40000
273945,Aruna,Rijckaert,Senior Staff,1998-09-23,40000
14513,Samphel,Barreiro,Senior Staff,1985-07-28,83273
480883,Hitofumi,Rouquie,Senior Staff,1996-11-01,40000
33399,Roded,Lorcy,Senior Staff,1997-07-26,40000
273997,Yechiam,Braunschweig,Senior Staff,1994-12-16,70325
274011,Breannda,Mawatari,Senior Staff,1997-06-12,48022
499638,Maria,McDermid,Senior Staff,2001-01-24,73245
11146,Ishfaq,Masand,Senior Staff,1997-08-21,96019
274251,Heon,Kadhim,Senior Staff,1997-09-17,82935
450354,Yagil,Cesareni,Senior Staff,1994-07-11,40000
274272,Persi,Conia,Senior Staff,1997-11-07,67916
33343,Chiradeep,Gunderson,Senior Staff,1998-05-08,81974
480920,Flemming,Plumb,Senior Staff,1996-12-19,88432
14509,Danil,Aloia,Senior Staff,2001-12-16,40000
274342,Mihalis,Baca,Senior Staff,1995-05-09,84500
480929,Isaac,Chenoweth,Senior Staff,1997-02-09,40720
491153,Zhigen,Emmerich,Senior Staff,1993-07-13,46260
274349,Lubomir,Wilfing,Senior Staff,2000-09-28,40000
33125,Jaewon,Dulay,Senior Staff,2001-01-06,40000
274371,Genki,Delaune,Senior Staff,1994-11-03,112020
274397,Rimli,Wendorf,Senior Staff,1992-06-16,75155
480976,Peternela,Katzenelson,Senior Staff,1994-02-04,73027
274427,Guther,Akaboshi,Senior Staff,1999-01-21,67320
274428,Lenore,Savasere,Senior Staff,1996-10-31,51882
450444,Gil,Vakili,Senior Staff,1996-01-10,40000
450449,Saddek,Pagter,Senior Staff,1996-10-17,44564
450454,Shichao,Ranft,Senior Staff,1988-01-20,41518
450457,Fun,Ranka,Senior Staff,1991-11-04,83172
450665,Navid,Oehlmann,Senior Staff,1998-01-05,73282
480981,Arco,Braccini,Senior Staff,1995-06-29,62938
19955,IEEE,Conry,Senior Staff,1991-12-08,65157
450683,Kayoko,Genther,Senior Staff,1993-10-21,63293
274903,Fusako,Crooks,Senior Staff,1991-08-24,78539
274910,Parke,Braccini,Senior Staff,1998-02-09,80003
450689,Sivanarayana,Gill,Senior Staff,1992-02-03,67892
450709,Shaz,Nooteboom,Senior Staff,2001-10-07,40000
274932,Mikhail,Schmiedel,Senior Staff,2000-08-19,69901
274980,Sahrah,Slobodova,Senior Staff,1995-05-04,63838
450737,Hailing,Krychniak,Senior Staff,1995-05-07,55717
274984,Tesuya,Marshall,Senior Staff,1999-08-04,53151
481182,Domenick,Penttonen,Senior Staff,1985-08-09,74331
450771,Lillian,Shanbhogue,Senior Staff,1996-03-26,40000
450783,Sigeru,Turnbull,Senior Staff,1994-04-20,40000
275239,Guther,Collette,Senior Staff,1992-09-06,40000
450799,Sugwoo,Peac,Senior Staff,1998-12-05,51512
275281,Nadjib,Veevers,Senior Staff,1991-02-11,84368
275288,Sadegh,Sommen,Senior Staff,1993-10-08,60653
275308,Samphel,Chinin,Senior Staff,1995-02-06,72459
275313,Serge,Keustermans,Senior Staff,1997-11-18,45798
275347,Parke,Spinelli,Senior Staff,1997-11-30,85607
450826,Guoxiang,Farrar,Senior Staff,2000-08-31,40000
275565,Frederique,Bail,Senior Staff,1998-05-17,40000
450829,Along,Schiper,Senior Staff,1986-04-02,61914
481202,Bedir,Boguraev,Senior Staff,1992-05-03,77107
451028,Zengping,Bahr,Senior Staff,1986-12-10,51324
451031,Tetsushi,Thimonier,Senior Staff,1993-06-05,46807
19940,Reinhard,Einsfeld,Senior Staff,1993-06-13,50833
19933,Taizo,Bharadwaj,Senior Staff,1991-11-03,42732
19901,Tsvetan,Stasinski,Senior Staff,1985-02-27,40000
275639,Kasturi,Claffy,Senior Staff,1995-01-31,62187
451068,Howell,Collavizza,Senior Staff,1998-08-13,53941
451073,Sedat,Couchot,Senior Staff,1996-07-23,40000
275692,Arfst,Soloway,Senior Staff,1999-11-29,80766
275700,Jacopo,Henseler,Senior Staff,2001-05-01,44067
481228,Vishv,Cochrane,Senior Staff,2002-02-09,52131
275710,Abdelwaheb,Hofmeyr,Senior Staff,2001-07-20,51041
275719,Licheng,Nollmann,Senior Staff,1988-10-19,40000
19882,Thanasis,Demri,Senior Staff,1995-10-26,40000
481231,Mahendra,Conry,Senior Staff,1993-07-03,72109
275928,Manu,Braunmuhl,Senior Staff,1995-10-11,69263
481250,Evgueni,Cullers,Senior Staff,1993-04-26,83194
275932,Mantis,Millington,Senior Staff,1998-11-25,73157
275955,Domenick,Menhoudj,Senior Staff,1994-06-03,40000
451131,Alejandra,Jervis,Senior Staff,1997-03-28,40000
481269,Stepehn,Openshaw,Senior Staff,1991-02-16,40826
275980,Mostafa,Ponthieu,Senior Staff,1996-12-11,85283
491362,Padma,Falco,Senior Staff,1992-05-21,40000
451164,Shahaf,Pargaonkar,Senior Staff,1993-12-31,79014
276019,Abdulla,Erev,Senior Staff,1994-10-21,40000
491380,Phillip,Linares,Senior Staff,1993-06-01,79287
276046,Sanjai,Hartvigsen,Senior Staff,1992-10-13,64857
276053,True,Lyonns,Senior Staff,1992-06-06,69751
451168,Licheng,Welham,Senior Staff,1994-11-11,69778
33009,Tsutomu,Chinin,Senior Staff,1994-07-04,76829
276074,Niranjan,Penz,Senior Staff,1994-10-24,40000
276079,Jessie,Brlek,Senior Staff,1994-02-24,79890
451180,JiYoung,Suppi,Senior Staff,1994-02-15,40000
451199,Masanao,Fraisse,Senior Staff,1993-01-13,40000
276293,Munehiko,Covnot,Senior Staff,1990-04-16,67927
451204,Rutger,Ranon,Senior Staff,1990-04-17,40000
451392,Sachar,Sadowski,Senior Staff,1997-02-22,68435
276318,Rosella,Neiman,Senior Staff,1998-03-22,40036
481296,Dmitri,Begiun,Senior Staff,1988-09-27,57853
33008,Keiichiro,Birnbaum,Senior Staff,1994-05-03,96870
481307,Hatsukazu,Pappas,Senior Staff,1992-08-18,58325
276371,Khaled,Rubsam,Senior Staff,1993-12-19,40080
33000,Kazunori,Gustavson,Senior Staff,1999-12-19,40000
276409,Mingsen,Cools,Senior Staff,1987-12-10,54757
276413,Kwangho,Mellouli,Senior Staff,1994-09-15,47685
451416,Tru,Baig,Senior Staff,1994-01-19,70724
276451,Xiaoqiu,Riefers,Senior Staff,1997-11-20,70445
276455,Remko,Awdeh,Senior Staff,1990-04-26,89931
276458,Christfried,Litvinov,Senior Staff,1998-02-06,40000
276657,Reinhold,Wrigley,Senior Staff,1994-08-01,62953
12497,Stein,Penz,Senior Staff,1997-09-25,81191
451441,Sahrah,Rijckaert,Senior Staff,2002-06-07,56396
276685,Pradeep,Piveteau,Senior Staff,1994-12-14,88043
276686,Reinhold,Solares,Senior Staff,1988-04-07,53479
481313,Cullen,Rodier,Senior Staff,2002-03-13,43078
276695,Katsuyuki,Menhoudj,Senior Staff,1993-11-05,40000
19874,Xuejia,Kuzuoka,Senior Staff,1996-02-04,98732
32979,Xumin,Swift,Senior Staff,1991-09-25,40000
276733,Sungwon,Schonegge,Senior Staff,1990-05-30,55685
276739,Nevio,Birta,Senior Staff,1994-11-22,62669
32972,Ebbe,Matzov,Senior Staff,1993-07-02,40000
276764,Xiaoheng,Emmart,Senior Staff,2001-12-13,62510
276771,Tremaine,Moehrke,Senior Staff,2001-08-17,49556
276774,Bader,Barriga,Senior Staff,1994-08-07,40000
451487,Shunichi,Iivonen,Senior Staff,1998-06-20,70089
276786,Arvind,Domenig,Senior Staff,1990-12-22,46536
276800,Honglan,Remmele,Senior Staff,1995-02-21,81673
276824,Zsolt,Setia,Senior Staff,1995-02-15,50238
481315,Yuichiro,Petereit,Senior Staff,1992-04-20,82299
451497,Jayson,Haraldson,Senior Staff,1992-04-05,51236
277085,Alper,Vasanthakumar,Senior Staff,1991-11-12,58647
277094,Genki,Berztiss,Senior Staff,1986-11-19,40000
277123,Miquel,Schnabel,Senior Staff,2000-04-23,41198
277129,Uma,Besancenot,Senior Staff,1987-08-29,40000
277130,Bojan,Passino,Senior Staff,1992-11-21,40000
277144,Vishv,Munck,Senior Staff,1992-09-03,40000
451527,Baoqiu,Matzov,Senior Staff,1992-06-07,40000
277157,Boutros,Fasbender,Senior Staff,1999-08-17,76285
451534,Shahid,Vrecion,Senior Staff,1996-02-28,40000
277182,Alejandra,Comyn,Senior Staff,2000-01-14,51624
451548,Mari,Sridhar,Senior Staff,1994-02-14,55465
496227,Satoru,Stentiford,Senior Staff,1994-06-02,40000
451567,Utz,Barreiro,Senior Staff,1993-12-20,42049
451768,Jianhao,Pettey,Senior Staff,1994-06-28,68396
32959,Ebru,Broomell,Senior Staff,1999-03-16,40000
277472,Bernd,Lung,Senior Staff,2001-07-06,49033
277495,Etsuo,Couchot,Senior Staff,1992-04-07,53779
277503,Eberhardt,Gomatam,Senior Staff,1991-11-01,45030
277506,Dipayan,Sidou,Senior Staff,1997-09-14,40000
451776,Ravishankar,Coombs,Senior Staff,1998-04-29,64763
277554,Jianhao,Perry,Senior Staff,1993-04-26,93272
277566,Jinya,Kumaresan,Senior Staff,1994-04-23,41741
277947,Gaurav,Rouquie,Senior Staff,1992-08-08,40000
277971,Lijie,Mansanne,Senior Staff,1995-10-23,40000
277973,Parviz,Morton,Senior Staff,1993-05-26,40000
277979,Jaroslava,Lammel,Senior Staff,1999-04-08,67324
277996,Naftaly,Straney,Senior Staff,1987-03-07,53996
32737,Haldon,Vuskovic,Senior Staff,1991-08-27,49513
278008,Krassimir,Merle,Senior Staff,1996-12-19,61831
451790,Mabry,Neiman,Senior Staff,1988-04-23,42368
278024,Guangming,Sridhar,Senior Staff,1990-05-01,70454
278031,Marco,Chandrasekhar,Senior Staff,1991-08-15,73316
32734,Kazuhira,Lagarias,Senior Staff,1996-08-13,40000
481339,Zijian,Thorensen,Senior Staff,1994-06-13,40000
481341,Hidde,Ranka,Senior Staff,1993-06-17,79188
278075,Akeno,Soicher,Senior Staff,1991-02-08,71702
32724,Alselm,Janocha,Senior Staff,1994-01-03,63495
451818,Faiza,Cincotta,Senior Staff,2000-05-06,57086
278112,Paddy,Ginneken,Senior Staff,1996-04-06,77031
278126,Zdislav,Greibach,Senior Staff,1998-09-17,67718
278127,LiMin,Stentiford,Senior Staff,1998-06-27,40000
496252,Marc,Weedman,Senior Staff,1997-10-17,41216
278329,Khatoun,Isard,Senior Staff,1996-08-25,59613
32703,DeForest,Klyachko,Senior Staff,1999-05-02,66739
278343,Pohua,Plumb,Senior Staff,1993-03-21,67977
491415,Sanjoy,Nations,Senior Staff,1995-08-15,76426
278360,Gregory,Bottner,Senior Staff,1988-06-27,73262
278368,Parke,Skrikant,Senior Staff,2001-05-07,40000
451870,Parviz,Improta,Senior Staff,1994-05-14,73887
451908,Xinglin,Polajnar,Senior Staff,1992-01-14,62002
32689,Gladys,Heusch,Senior Staff,1997-08-08,58830
278396,Xianlong,Marakhovsky,Senior Staff,1996-06-29,69309
278422,Peer,Zeleznik,Senior Staff,1988-07-30,46685
278445,Kamakshi,Improta,Senior Staff,1992-07-07,40000
32686,Ioana,Gien,Senior Staff,1996-05-17,58054
278456,Xuedong,Shackel,Senior Staff,1996-10-01,40954
278466,Armond,Boreale,Senior Staff,1990-08-11,40000
32656,Boriana,Lemarechal,Senior Staff,1991-03-23,50919
278486,Aiichiro,Maraist,Senior Staff,1990-06-19,71759
32653,Renny,Wielonsky,Senior Staff,1994-04-02,81357
481358,Dipankar,Spell,Senior Staff,1994-04-17,40000
278704,Gill,Mondadori,Senior Staff,1996-04-18,72820
32615,Geoffrey,Sadowski,Senior Staff,2001-07-16,40000
278733,Moty,Bamford,Senior Staff,1996-01-25,40000
278764,Koichi,Lueh,Senior Staff,1997-04-12,97697
278771,Mikhail,Henders,Senior Staff,1990-11-28,64443
278809,Kirk,Grospietsch,Senior Staff,1992-06-02,41095
278823,Deborah,Besancenot,Senior Staff,1996-10-27,57308
452162,Girolamo,Vecchi,Senior Staff,1995-04-12,57708
32578,Billie,Chleq,Senior Staff,2001-06-13,48555
279058,Paraskevi,Verhoeff,Senior Staff,1996-05-29,76409
279070,Marie,Diderrich,Senior Staff,2001-12-17,41574
32372,Randy,Nitsch,Senior Staff,1994-12-22,40000
279079,Adly,Koblitz,Senior Staff,2001-06-04,40000
